22.555,0.000,22.555,0.224,0.127,0.109,1663.575,885.347,30586511.506,66401.030,30652912.536,1291.427
22.860,0.000,22.860,0.224,0.127,0.109,1663.575,885.347,30588175.081,67286.377,30655461.458,1291.410
23.165,0.000,23.165,0.224,0.127,0.109,1663.575,885.347,30589838.657,68171.724,30658010.381,1291.394
23.470,0.000,23.470,0.224,0.127,0.109,1663.575,885.347,30591502.232,69057.071,30660559.304,1291.379
23.774,0.000,23.774,0.224,0.127,0.109,1663.575,885.347,30593165.808,69942.418,30663108.226,1291.364
24.079,0.000,24.079,0.224,0.127,0.109,1663.575,885.347,30594829.383,70827.766,30665657.149,1291.349
24.384,0.000,24.384,0.224,0.127,0.109,1663.575,885.347,30596492.959,71713.113,30668206.071,1291.335
24.689,0.000,24.689,0.224,0.127,0.109,1663.575,885.347,30598156.534,72598.460,30670754.994,1291.321
24.994,0.000,24.994,0.224,0.127,0.109,1663.575,885.347,30599820.110,73483.807,30673303.916,1291.308
25.298,0.000,25.298,0.224,0.127,0.109,1663.575,885.347,30601483.685,74369.154,30675852.839,1291.294
25.603,0.000,25.603,0.224,0.127,0.109,1663.575,885.347,30603147.261,75254.501,30678401.762,1291.281
25.908,0.000,25.908,0.224,0.127,0.109,1663.575,885.347,30604810.836,76139.848,30680950.684,1291.269
26.213,0.000,26.213,0.224,0.127,0.109,1663.575,885.347,30606474.412,77025.195,30683499.607,1291.256
26.518,0.000,26.518,0.224,0.127,0.109,1663.575,885.347,30608137.987,77910.542,30686048.529,1291.244
26.822,0.000,26.822,0.224,0.127,0.109,1663.575,885.347,30609801.563,78795.889,30688597.452,1291.233
27.127,0.000,27.127,0.224,0.127,0.109,1663.575,885.347,30611465.138,79681.236,30691146.374,1291.221
27.432,0.000,27.432,0.224,0.127,0.109,1663.575,885.347,30613128.714,80566.583,30693695.297,1291.210
27.737,0.000,27.737,0.224,0.127,0.109,1663.575,885.347,30614792.289,81451.930,30696244.220,1291.199
28.042,0.000,28.042,0.224,0.127,0.109,1663.575,885.347,30616455.865,82337.277,30698793.142,1291.188
28.346,0.000,28.346,0.224,0.127,0.109,1663.575,885.347,30618119.440,83222.624,30701342.065,1291.177
28.651,0.000,28.651,0.224,0.127,0.109,1663.575,885.347,30619783.016,84107.972,30703890.987,1291.167
28.956,0.000,28.956,0.224,0.127,0.109,1663.575,885.347,30621446.591,84993.319,30706439.910,1291.157
29.261,0.000,29.261,0.224,0.127,0.109,1663.575,885.347,30623110.167,85878.666,30708988.832,1291.147
29.566,0.000,29.566,0.224,0.127,0.109,1663.575,885.347,30624773.742,86764.013,30711537.755,1291.137
29.870,0.000,29.870,0.224,0.127,0.109,1663.575,885.347,30626437.318,87649.360,30714086.678,1291.128
30.175,0.000,30.175,0.224,0.127,0.109,1663.575,885.347,30628100.893,88534.707,30716635.600,1291.119
30.480,0.000,30.480,0.224,0.127,0.109,1663.575,885.347,30629764.469,89420.054,30719184.523,1291.110
30.785,0.000,30.785,0.224,0.127,0.109,1663.575,885.347,30631428.044,90305.401,30721733.445,1291.101
31.090,0.000,31.090,0.224,0.127,0.109,1663.575,885.347,30633091.620,91190.748,30724282.368,1291.092
31.394,0.000,31.394,0.224,0.127,0.109,1663.575,885.347,30634755.195,92076.095,30726831.290,1291.083
31.699,0.000,31.699,0.224,0.127,0.109,1663.575,885.347,30636418.771,92961.442,30729380.213,1291.075
32.004,0.000,32.004,0.224,0.127,0.109,1663.575,885.347,30638082.346,93846.789,30731929.136,1291.067
32.309,0.000,32.309,0.224,0.127,0.109,1663.575,885.347,30639745.922,94732.136,30734478.058,1291.059
32.614,0.000,32.614,0.224,0.127,0.109,1663.575,885.347,30641409.497,95617.483,30737026.981,1291.051
32.918,0.000,32.918,0.224,0.127,0.109,1663.575,885.347,30643073.073,96502.831,30739575.903,1291.043
33.223,0.000,33.223,0.224,0.127,0.109,1663.575,885.347,30644736.648,97388.178,30742124.826,1291.035
33.528,0.000,33.528,0.224,0.127,0.109,1663.575,885.347,30646400.224,98273.525,30744673.748,1291.028
33.833,0.000,33.833,0.224,0.127,0.109,1663.575,885.347,30648063.799,99158.872,30747222.671,1291.020
34.138,0.000,34.138,0.224,0.127,0.109,1663.575,885.347,30649727.375,100044.219,30749771.594,1291.013
34.442,0.000,34.442,0.224,0.127,0.109,1663.575,885.347,30651390.950,100929.566,30752320.516,1291.006
34.747,0.000,34.747,0.224,0.127,0.109,1663.575,885.347,30653054.526,101814.913,30754869.439,1290.999
35.052,0.000,35.052,0.224,0.127,0.109,1663.575,885.347,30654718.101,102700.260,30757418.361,1290.992
35.357,0.000,35.357,0.224,0.127,0.109,1663.575,885.347,30656381.677,103585.607,30759967.284,1290.985
35.662,0.000,35.662,0.224,0.127,0.109,1663.575,885.347,30658045.252,104470.954,30762516.206,1290.979
35.966,0.000,35.966,0.224,0.127,0.109,1663.575,885.347,30659708.828,105356.301,30765065.129,1290.972
36.271,0.000,36.271,0.224,0.127,0.109,1663.575,885.347,30661372.403,106241.648,30767614.051,1290.966
36.576,0.000,36.576,0.224,0.127,0.109,1663.575,885.347,30663035.979,107126.995,30770162.974,1290.959
36.881,0.000,36.881,0.224,0.127,0.109,1663.575,885.347,30664699.554,108012.342,30772711.897,1290.953
37.186,0.000,37.186,0.224,0.127,0.109,1663.575,885.347,30666363.130,108897.689,30775260.819,1290.947
37.490,0.000,37.490,0.224,0.127,0.109,1663.575,885.347,30668026.705,109783.037,30777809.742,1290.941
37.795,0.000,37.795,0.224,0.127,0.109,1663.575,885.347,30669690.281,110668.384,30780358.664,1290.935
38.100,0.000,38.100,0.224,0.127,0.109,1663.575,885.347,30671353.856,111553.731,30782907.587,1290.929
38.405,0.000,38.405,0.224,0.127,0.109,1663.575,885.347,30673017.432,112439.078,30785456.509,1290.923
38.710,0.000,38.710,0.224,0.127,0.109,1663.575,885.347,30674681.007,113324.425,30788005.432,1290.918
39.014,0.000,39.014,0.224,0.127,0.109,1663.575,885.347,30676344.583,114209.772,30790554.355,1290.912
39.319,0.000,39.319,0.224,0.127,0.109,1663.575,885.347,30678008.158,115095.119,30793103.277,1290.907
